name,rating,transactions,price,label
Lascari's Italian Deli & Restaurant,3.5,"['delivery', 'pickup']",2,POSITIF
Porto's Bakery & Cafe,4.5,['delivery'],1,POSITIF
Burger King,1,['delivery'],0,NEGATIF
Yang's Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Orchards Bbq and Grill,4.5,['delivery'],2,POSITIF
Sushinaloa,3,['delivery'],2,NEGATIF
Mariscos El Paisa,4,[],2,POSITIF
WaBa Grill,2.5,"['pickup', 'delivery']",1,NEGATIF
Five Guys,3,['delivery'],2,NEGATIF
Blazing Birds,4.5,"['delivery', 'pickup']",2,POSITIF
Thai Table,4,['delivery'],2,POSITIF
The 20/20 Draft House,2.5,[],2,NEGATIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
The Original Pancake House,4,['delivery'],2,POSITIF
La Casita Olvera,4.5,['delivery'],2,POSITIF
De Luca's Restaurant,4,"['pickup', 'delivery']",2,POSITIF
J's Grill,4,['delivery'],1,POSITIF
Stinkin Crawfish - Downey,4,['delivery'],2,POSITIF
Starfish Sushi,3.5,"['pickup', 'delivery']",2,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Cilantros Tacos,4,['delivery'],1,POSITIF
Noodle World Jr,3,"['pickup', 'delivery']",2,NEGATIF
The Hummus Factory,4,"['pickup', 'delivery']",2,POSITIF
WaBa Grill,3.5,"['delivery', 'pickup']",1,POSITIF
Playa Dorada Pupuseria Y Restaurant,3.5,"['delivery', 'pickup']",0,POSITIF
Que Tako Truck,4.5,[],0,POSITIF
La Chula Cocina Del Mar,3.5,['delivery'],0,POSITIF
Taquero Mucho,3,"['delivery', 'pickup']",0,NEGATIF
Pachanga Mexican Grill,3,['delivery'],0,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Bluefin Sushi and Teriyaki,4,[],1,POSITIF
Yum Yum Donuts,2.5,['delivery'],1,NEGATIF
Tacos Don Chente Downey,3.5,"['pickup', 'delivery']",1,POSITIF
La Barca Mexican Deli,3,[],2,NEGATIF
Jersey Mike's Subs,3.5,"['delivery', 'pickup']",0,POSITIF
Ono Hawaiian BBQ,2.5,"['pickup', 'delivery']",1,NEGATIF
In-N-Out Burger,4,[],1,POSITIF
Frisco's,4,"['pickup', 'delivery']",2,POSITIF
El Torogoz,4,"['pickup', 'delivery']",1,POSITIF
Rainbow Donuts,4,"['delivery', 'pickup']",0,POSITIF
Poke Rainbow,4,"['pickup', 'delivery']",2,POSITIF
Brickstones Grill,3.5,['delivery'],2,POSITIF
Panda Express,2,"['pickup', 'delivery']",1,NEGATIF
Douglas Burgers,4,['delivery'],1,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Mimi's Cafe,3,"['delivery', 'pickup']",2,NEGATIF
Sandy's Food Service,4.5,[],1,POSITIF
Alexanderz Burgers,5,"['delivery', 'pickup']",0,POSITIF
Pieloon,3.5,[],2,POSITIF
SanSai Japanese Grill,4,['pickup'],2,POSITIF
Chuys Tacos & Bionicos,4,[],0,POSITIF
All Flavor No Grease,4,['delivery'],2,POSITIF
Panda Express,2.5,"['pickup', 'delivery']",1,NEGATIF
El Camino Family Restaurant,4,['delivery'],1,POSITIF
Pizza Hut,2,"['pickup', 'delivery']",1,NEGATIF
Pizzamania,4,['delivery'],2,POSITIF
Chipotle Mexican Grill,2.5,['delivery'],1,NEGATIF
Dona Mary,5,[],2,POSITIF
Margarita's Deli & Cafe,5,"['pickup', 'delivery']",0,POSITIF
Sihuatehuacan,4,"['delivery', 'pickup']",2,POSITIF
Joy Wok Express,4.5,['delivery'],1,POSITIF
Happy Times Burgers,3.5,"['delivery', 'pickup']",1,POSITIF
Birria,5,[],0,POSITIF
Chick-fil-A,3.5,['delivery'],1,POSITIF
Tacos Santa Fe,4.5,[],1,POSITIF
Sansei,4,['delivery'],1,POSITIF
Flame Broiler,3,['delivery'],1,NEGATIF
Mediterranean Delight,3.5,"['delivery', 'pickup']",1,POSITIF
The Habit Burger Grill,3.5,['delivery'],1,POSITIF
Tony's Tacos,5,[],0,POSITIF
Wingstop,3,[],2,NEGATIF
Monster Burger,3,['delivery'],1,NEGATIF
Wienerschnitzel,1.5,['delivery'],1,NEGATIF
Potato Corner,3,['delivery'],1,NEGATIF
Boston Market,2.5,"['delivery', 'pickup']",2,NEGATIF
La Michoacana,1.5,[],2,NEGATIF
La Barca Restaurantes,3.5,['delivery'],2,POSITIF
Taqueria Los Amigos & Hamburgers,4,[],1,POSITIF
BJ's Restaurant & Brewhouse,3,"['delivery', 'pickup']",2,NEGATIF
Balbuena's Mexican Restaurant,4.5,['delivery'],1,POSITIF
Lucy's Restaurant,3.5,['delivery'],1,POSITIF
El Buen Sabor Pupusas,4,['delivery'],1,POSITIF
Casa Martinez,3.5,['delivery'],1,POSITIF
Sbarro,2,"['pickup', 'delivery']",2,NEGATIF
Teriburger,3.5,['delivery'],1,POSITIF
Casa Jimenez,3,['delivery'],1,NEGATIF
Charleys Philly Steaks,3.5,"['delivery', 'pickup']",1,POSITIF
El Burrito Mexican Food Products,4.5,[],0,POSITIF
Tacoz,3.5,"['delivery', 'pickup']",1,POSITIF
Chamango Sinaloa,3.5,[],0,POSITIF
El Mixteca No 3,4,[],0,POSITIF
Tacos Estilo Guadalajara - Lynwood,4.5,['delivery'],1,POSITIF
Queen Taco & Sushi,4,"['pickup', 'delivery']",2,POSITIF
In-N-Out Burger,4,[],1,POSITIF
La Pancita Feliz,4.5,"['delivery', 'pickup']",0,POSITIF
China Wok Express,3.5,"['pickup', 'delivery']",1,POSITIF
El Pollo Habanero,4,['delivery'],2,POSITIF
Pablo's Kitchen,4.5,[],1,POSITIF
Tamaleria La Dona,4,[],1,POSITIF
Buffalo Wild Wings,2,['delivery'],2,NEGATIF
Two Hands Corn Dogs - Downey,4,[],0,POSITIF
Red Iron Grill Mongolian,1.5,[],0,NEGATIF
Seafood & Tacos Raul,3,[],1,NEGATIF
Great Khan's Stonewood,1.5,['delivery'],2,NEGATIF
Nay's Tacos,3.5,[],0,POSITIF
Taqueria De Anda,3.5,"['pickup', 'delivery']",1,POSITIF
Chinese Gourmet Express,2,['delivery'],1,NEGATIF
Cinnabon,2.5,[],0,NEGATIF
Acapulco Restaurant & Cantina,3.5,"['pickup', 'delivery']",2,POSITIF
Pupuseria El Carrisal,3,['delivery'],0,NEGATIF
Carl's Jr,2.5,"['delivery', 'pickup']",1,NEGATIF
Carnitas el barrio,5,[],0,POSITIF
RC Burgers,3.5,['delivery'],1,POSITIF
Lee's Market,4,['delivery'],1,POSITIF
Subway,2.5,"['pickup', 'delivery']",1,NEGATIF
Albert Fresh Mexican Food,2.5,[],0,NEGATIF
Mariscos Tocho,4.5,[],1,POSITIF
Tacos Oscarin,4.5,[],1,POSITIF
Taco Bell,2,['delivery'],1,NEGATIF
Mariscos Los Dorados,3,[],2,NEGATIF
Chaparras tacos,5,[],0,POSITIF
Mariscos El Alazan Estilo Nayarit,4.5,[],2,POSITIF
La Hacienda,4,['delivery'],2,POSITIF
El Azteca Taqueria,3,['delivery'],1,NEGATIF
Marsushi,3.5,"['delivery', 'pickup']",0,POSITIF
Mariscos El Pariente,4,"['delivery', 'pickup']",1,POSITIF
Chicken N Roll,3.5,"['delivery', 'pickup']",1,POSITIF
Mariscos El Perihuete,3.5,['delivery'],2,POSITIF
Wingstop,3,[],1,NEGATIF
Little Caesars Pizza,1.5,[],1,NEGATIF
Piara Pizza,4,"['delivery', 'pickup']",1,POSITIF
Tokyo Garden,4,"['delivery', 'pickup']",2,POSITIF
Olive Garden Italian Restaurant,3,[],2,NEGATIF
China Orange Chicken,2.5,[],1,NEGATIF
Big Rol's Pizza,4,['delivery'],1,POSITIF
Playa de Acapulco Restaurante,3,[],1,NEGATIF
Taqueria Azteca,4.5,[],1,POSITIF
El Sushi Loco - Sushi y Mariscos Downey,3.5,['pickup'],1,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Carlos's Tijuana Tacos,2.5,[],1,NEGATIF
KFC,2,"['delivery', 'pickup']",1,NEGATIF
Pizza Hut,1.5,"['delivery', 'pickup']",1,NEGATIF
Sunny & Fine's Breakfast Burritos,3,['delivery'],0,NEGATIF
El Burrito Burracho,4,['delivery'],0,POSITIF
Burrito Clasico,1,['delivery'],0,NEGATIF
Hacienda Mariana Mexican Restaurant,4,"['pickup', 'delivery']",1,POSITIF
Barro's Pizza,4,['delivery'],2,POSITIF
Tamaleria Maria's,3.5,"['pickup', 'delivery']",2,POSITIF
Tubby's Tavern,4,['delivery'],2,POSITIF
Toast,4,"['pickup', 'delivery']",2,POSITIF
El Botanitas,2.5,[],2,NEGATIF
New China Restaurant,4,"['delivery', 'pickup']",2,POSITIF
Tacos El Tapatio,3.5,['delivery'],1,POSITIF
La Pasta,4.5,"['pickup', 'delivery']",0,POSITIF
Subway,1.5,"['pickup', 'delivery']",1,NEGATIF
Tom's Famous 5 - Lynwood,3,['delivery'],1,NEGATIF
Panda Express,2,"['delivery', 'pickup']",1,NEGATIF
Subway,2,"['delivery', 'pickup']",1,NEGATIF
Pizza Time,4,"['pickup', 'delivery']",2,POSITIF
Don's Eatery,4.5,"['delivery', 'pickup']",1,POSITIF
Sizzling Thai Kitchen,4,"['delivery', 'pickup']",1,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
Carl's Jr,2,"['delivery', 'pickup']",1,NEGATIF
Papa John's Pizza,2,"['delivery', 'pickup']",1,NEGATIF
WaBa Grill,2.5,"['delivery', 'pickup']",1,NEGATIF
El Paraiso,4,['delivery'],1,POSITIF
Subway,2,"['pickup', 'delivery']",1,NEGATIF
El Botanitas,4.5,"['pickup', 'delivery']",0,POSITIF
Jamba,3,"['pickup', 'delivery']",1,NEGATIF
KFC,1.5,"['pickup', 'delivery']",1,NEGATIF
Wienerschnitzel,2,['delivery'],1,NEGATIF
Mariscos El Veneno,4.5,[],1,POSITIF
Church's Chicken,1.5,"['pickup', 'delivery']",1,NEGATIF
Angelo's Burgers,2.5,['delivery'],1,NEGATIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Mariscos Nayarit,3.5,[],2,POSITIF
Yum Yum Donuts,3,['delivery'],1,NEGATIF
"Jala Mariscos ""El Veneno""",4,[],0,POSITIF
Las Islas Marias,3,[],0,NEGATIF
Cork'n Bottle,3,[],0,NEGATIF
Hercules,3,"['delivery', 'pickup']",1,NEGATIF
Bobo's Hamburgers,3,['delivery'],1,NEGATIF
Winchell's Donuts,1.5,['delivery'],1,NEGATIF
Castillo Tacos,5,[],0,POSITIF
Cenaduria Triangulo Dorado,5,[],0,POSITIF
Tacontento,3.5,[],0,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Hot Bowl Noodle,3.5,"['delivery', 'pickup']",1,POSITIF
Birrieria Jalisco,3.5,"['delivery', 'pickup']",2,POSITIF
El Gallo Giro,2.5,['delivery'],2,NEGATIF
Tacos Gavilan,3,"['pickup', 'delivery']",1,NEGATIF
The Kickin' Crab- Lynwood,3,['delivery'],2,NEGATIF
Tacos La Potranka,3,[],1,NEGATIF
Rinconcito Poblano,2.5,[],1,NEGATIF
Denny's,2.5,"['delivery', 'pickup']",2,NEGATIF
Mariscos La Playita,4,"['pickup', 'delivery']",1,POSITIF
Los Chiguis #1,3.5,[],0,POSITIF
Pizza's Marcie,5,['delivery'],0,POSITIF
Cafe Canela,3.5,['delivery'],1,POSITIF
Mariscos El Rey 1,3.5,['delivery'],1,POSITIF
Una Mexicana Que Fruita Vendia,1.5,[],3,NEGATIF
Happy Rice,3,"['delivery', 'pickup']",2,NEGATIF
Ruben Tacos,1,[],1,NEGATIF
La Huasteca Restaurant,3.5,"['delivery', 'pickup']",2,POSITIF
Jack in the Box,2,['delivery'],1,NEGATIF
Tacos Don Luis,3.5,[],0,POSITIF
Real de Oaxaca,3,"['pickup', 'delivery']",2,NEGATIF
Tortas Ahogadas El Rey,3,['delivery'],1,NEGATIF
Pescaderia Y Cocina El Malecon,5,[],0,POSITIF
Los Comales Restaurant,5,[],0,POSITIF
Marisco Rio Balsas,2,['delivery'],2,NEGATIF
Taco Bell,1.5,['delivery'],1,NEGATIF
El REAL ZACATECANO RESTAURANT,2.5,[],1,NEGATIF
Let's Kick It Bakery Y Bionicos,5,[],0,POSITIF
CCTV Ultimate Snack Bar,5,[],0,POSITIF
BIG CHICKEN,4,"['delivery', 'pickup']",0,POSITIF
His Place Cafe,5,[],0,POSITIF
Super Teriyaki,4,"['delivery', 'pickup']",1,POSITIF
Delicias Oaxaquenas,2.5,['delivery'],0,NEGATIF
Mean Chix,4.5,"['delivery', 'pickup']",0,POSITIF
Chuck E. Cheese,2,"['delivery', 'pickup']",2,NEGATIF
Panderia Cakes La Villa #2,4,[],1,POSITIF
Hong Kong Express,3,[],1,NEGATIF
Pikey's Pizza,3.5,['delivery'],0,POSITIF
Pizzaroni - Lynwood,2.5,"['delivery', 'pickup']",1,NEGATIF
Mariscos El Moreno,4.5,['delivery'],2,POSITIF
Denny's,2,"['delivery', 'pickup']",1,NEGATIF
Taqueria Zavala,3.5,['delivery'],1,POSITIF
Jimmy John's,3.5,[],1,POSITIF
Jamba,3,"['delivery', 'pickup']",1,NEGATIF
Kaowok Chinese Kitchen,3.5,['delivery'],1,POSITIF
Rubio's,3.5,['delivery'],1,POSITIF
Johnny Carino's,2.5,['delivery'],2,NEGATIF
Ono Hawaiian BBQ,3,['delivery'],1,NEGATIF
Famous Dave's BBQ,2.5,['delivery'],0,NEGATIF
Domino's Pizza,1.5,[],1,NEGATIF
Philly's Best,3.5,['delivery'],1,POSITIF
Chili's,2.5,[],2,NEGATIF
Mariscos El Viejon,4,['delivery'],2,POSITIF
El Taco Sabroso Grill & Pupuseria,3.5,['delivery'],1,POSITIF
Tam's Burgers,2.5,[],1,NEGATIF
El Pescador - Downey,3,"['delivery', 'pickup']",2,NEGATIF
Mongolian Hot Grill,3.5,['delivery'],1,POSITIF
GTO Juice Bar,4,['delivery'],1,POSITIF
Pizza Hut,1.5,"['delivery', 'pickup']",1,NEGATIF
Taco Bell,2,['delivery'],1,NEGATIF
Taco Bell,1.5,['delivery'],1,NEGATIF
KK Donut,4.5,['delivery'],1,POSITIF
Mexico 1900 Restaurant,3.5,['delivery'],2,POSITIF
Marco Meat,4.5,[],0,POSITIF
Thai Noodle House & BBQ,4,"['delivery', 'pickup']",2,POSITIF
Ah Caray,4.5,"['delivery', 'pickup']",0,POSITIF
Tacos Los Morales,4.5,[],1,POSITIF
Krab Kingz,3.5,[],0,POSITIF
Loroco Bistro,4.5,[],0,POSITIF
China Gate,4,"['pickup', 'delivery']",1,POSITIF
McDonald's,1.5,['delivery'],1,NEGATIF
Pepe's Pollo,4.5,['delivery'],1,POSITIF
Subway,2.5,[],1,NEGATIF
La Cosina de Yesi,5,[],0,POSITIF
Classic Burger Cafe #9,4.5,"['delivery', 'pickup']",0,POSITIF
Subway,3,"['delivery', 'pickup']",1,NEGATIF
OS Louisiana Fish & Grill,3.5,"['delivery', 'pickup']",0,POSITIF
KFC,1.5,"['pickup', 'delivery']",1,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Burger King,2.5,['delivery'],0,NEGATIF
Taco Lulu,5,[],0,POSITIF
Tacos El Bringas,3.5,[],0,POSITIF
Sam's Burgers,2.5,"['pickup', 'delivery']",1,NEGATIF
Tacos Lulu,4,['delivery'],1,POSITIF
Taco Truck,4,[],1,POSITIF
Dickey's Barbecue Pit,3.5,"['delivery', 'pickup']",2,POSITIF
Arepas Caseras Colombianas,5,[],0,POSITIF
Chinese Taste Fast Food,3.5,['delivery'],1,POSITIF
Jersey Mike's Subs,3.5,"['delivery', 'pickup']",2,POSITIF
Flame Broiler,3.5,"['pickup', 'delivery']",1,POSITIF
Pick Up Stix,3,['pickup'],2,NEGATIF
Tacos Y Mariscos La Fuente,4,"['delivery', 'pickup']",2,POSITIF
Class 302 Cafe - Downey,3.5,['delivery'],1,POSITIF
Tacos Meche,4,"['pickup', 'delivery']",0,POSITIF
Fresh Griller,4,"['delivery', 'pickup']",2,POSITIF
Papa John's Pizza,2,"['pickup', 'delivery']",1,NEGATIF
Jose's Tacos,4.5,['delivery'],1,POSITIF
Five Guys,3,['delivery'],2,NEGATIF
Taqueria Los Santos,4.5,['delivery'],1,POSITIF
California Fish Grill,3.5,['delivery'],2,POSITIF
Benihana,2.5,"['delivery', 'pickup']",3,NEGATIF
The Olive Restobar,4.5,"['restaurant_reservation', 'delivery']",2,POSITIF
Noodles & Company,3,[],1,NEGATIF
Yess Diamondz Slushies,5,[],0,POSITIF
Panera Bread,2.5,"['delivery', 'pickup']",2,NEGATIF
Kaiser Permanente Cafe,5,[],1,POSITIF
Chipotle Mexican Grill,2,['delivery'],1,NEGATIF
MOD Pizza,4,[],1,POSITIF
Lazy Dog Restaurant & Bar,4.5,"['delivery', 'pickup']",2,POSITIF
Jolene's Wings + Beer,2,['delivery'],0,NEGATIF
Bar Louie - The Promenade at Downey,3.5,"['delivery', 'pickup']",2,POSITIF
Gaucho Grill Argentine Steakhouse,4,"['restaurant_reservation', 'pickup', 'delivery']",2,POSITIF
Tacos Arandas,4,[],1,POSITIF
Tortas Ahogadas Scorpion,5,['delivery'],0,POSITIF
El Divino Salvador Del Mundo Restaurant Pupuseria,3.5,[],1,POSITIF
Pizza Hut,2.5,"['delivery', 'pickup']",1,NEGATIF
Reventaco,4,"['delivery', 'pickup']",2,POSITIF
Pescadores Reyes,4,"['pickup', 'delivery']",0,POSITIF
Pieology Pizzeria,3.5,"['delivery', 'pickup']",1,POSITIF
WaBa Grill,3,"['pickup', 'delivery']",1,NEGATIF
Jersey Mike's Subs,3,"['delivery', 'pickup']",2,NEGATIF
Bruce's Restaurant,4,['delivery'],2,POSITIF
Chick-fil-A,3,['delivery'],1,NEGATIF
Scratch Billiards Bar & Grill,3.5,[],2,POSITIF
Juan's Rotisserie Chicken,4,"['pickup', 'delivery']",0,POSITIF
Angel's Tacos,3.5,[],1,POSITIF
Bruce’s Funky Tacos,5,[],0,POSITIF
McDonald's,2,['delivery'],1,NEGATIF
Ben y Ana Hibachi,2.5,['delivery'],0,NEGATIF
Panera Bread,3,"['pickup', 'delivery']",2,NEGATIF
La Casa Del Cocinero,3,"['delivery', 'pickup']",0,NEGATIF
mariscos el cangrejo nice,4,"['pickup', 'delivery']",2,POSITIF
Del Taco,2.5,['delivery'],1,NEGATIF
Tacos Gallo Loco,2.5,"['delivery', 'pickup']",0,NEGATIF
Tacos El Gallito,3,['delivery'],0,NEGATIF
Taco's El Rey,4.5,['delivery'],1,POSITIF
Tacos El Plebe,5,[],0,POSITIF
Chinese Deli Fast Food,3.5,['delivery'],1,POSITIF
Domino's Pizza,1.5,[],1,NEGATIF
Mariscos Villa Del Mar,3.5,"['delivery', 'pickup']",2,POSITIF
Alberto's Mexican Food,2,"['pickup', 'delivery']",1,NEGATIF
Carl's Jr,2.5,"['pickup', 'delivery']",1,NEGATIF
Jamba,4,[],1,POSITIF
KFC,2,"['delivery', 'pickup']",1,NEGATIF
The Habit Burger Grill,4,['delivery'],2,POSITIF
Subway,2,[],1,NEGATIF
Sol Inka,4,"['delivery', 'pickup']",2,POSITIF
Rachada Thai Cuisine,3.5,"['delivery', 'pickup']",1,POSITIF
The Flame Broiler,3.5,['delivery'],1,POSITIF
Piara Pizza,4,"['pickup', 'delivery']",1,POSITIF
Farmer Boys,2.5,"['pickup', 'delivery']",2,NEGATIF
Jack in the Box,2,['delivery'],1,NEGATIF
Jims Burgers,3,['delivery'],1,NEGATIF
Del Taco,2.5,"['pickup', 'delivery']",1,NEGATIF
Paraiso Juice Bar & Grill,2.5,"['pickup', 'delivery']",2,NEGATIF
El Tepeyac Cafe,4,"['delivery', 'pickup']",2,POSITIF
194 Eatery,5,"['delivery', 'pickup']",0,POSITIF
Vons Chicken,4.5,"['pickup', 'delivery']",0,POSITIF
Burger King,1.5,['delivery'],1,NEGATIF
Pho-Tai Grill,1,[],3,NEGATIF
Chop'd,4,"['pickup', 'delivery']",2,POSITIF
Midori 5,4.5,['delivery'],2,POSITIF
Stater Bros. Markets,3,[],2,NEGATIF
Ambrose Pizzeria,3.5,"['delivery', 'pickup']",2,POSITIF
Pho 45,4.5,"['pickup', 'delivery']",1,POSITIF
Yum Yum Donuts,3.5,['delivery'],1,POSITIF
Tokyo Teriyaki & Sushi,4.5,"['pickup', 'delivery']",1,POSITIF
Chois Teriyaki,4.5,"['pickup', 'delivery']",1,POSITIF
Myungga Restaurant,3.5,[],1,POSITIF
Cream & Sugar Cafe,4.5,"['delivery', 'pickup']",1,POSITIF
Tokyo Town Sushi,4,"['pickup', 'delivery']",2,POSITIF
T & L Tavern,1.5,[],0,NEGATIF
Blackstone Cafe,3.5,[],1,POSITIF
Café Biola,3,['delivery'],1,NEGATIF
California Fish Grill,4,['delivery'],2,POSITIF
The 2nd Bar and Restaurant,3.5,['delivery'],2,POSITIF
Eagles' Nest,2.5,['delivery'],1,NEGATIF
Heritage Café,4,[],1,POSITIF
The Talon,4,['delivery'],1,POSITIF
Salt Creek Grille,4,"['delivery', 'restaurant_reservation']",2,POSITIF
Marmalade Cafe - El Segundo,4,"['delivery', 'pickup']",2,POSITIF
Tocaya - The Point,4,['delivery'],2,POSITIF
Blackstone Cafe,3,[],0,NEGATIF
52M Teriyaki,4.5,['delivery'],1,POSITIF
Hopdoddy Burger Bar,4,['delivery'],2,POSITIF
Pressed,4,"['pickup', 'delivery']",2,POSITIF
Mendocino Farms,4.5,['delivery'],2,POSITIF
Van Leeuwen Ice Cream,4.5,"['pickup', 'delivery']",0,POSITIF
Taliza Coffee,4.5,"['pickup', 'delivery']",1,POSITIF
Lil' Simmzy's,4,"['delivery', 'pickup']",2,POSITIF
Trimana,4,[],1,POSITIF
Subway,1.5,[],1,NEGATIF
Sandwich Cafe,4.5,"['delivery', 'pickup']",1,POSITIF
Little Sister,4.5,[],2,POSITIF
Jim's Burgers,2.5,"['pickup', 'delivery']",1,NEGATIF
BionicLand,4,['delivery'],1,POSITIF
Renu Nakorn,4,['delivery'],2,POSITIF
ON + ON KITCHEN,4,"['pickup', 'delivery']",2,POSITIF
Taco Joe Mexican Grill,3,['delivery'],1,NEGATIF
Little Caesars Pizza,2.5,[],1,NEGATIF
Eddie V's Prime Seafood,4.5,[],0,POSITIF
KFC,2,"['delivery', 'pickup']",1,NEGATIF
Nomad Eatery,5,"['delivery', 'pickup']",0,POSITIF
North Italia,4,['delivery'],2,POSITIF
True Food Kitchen,4,"['pickup', 'delivery']",2,POSITIF
"The Butcher, The Baker, The Cappuccino Maker - El Segundo",4,"['pickup', 'delivery']",2,POSITIF
Chin Chin,3.5,"['delivery', 'pickup']",2,POSITIF
Shake Shack,3.5,['delivery'],2,POSITIF
Tender Greens,3,"['pickup', 'delivery']",2,NEGATIF
Pita Paradise,4,['delivery'],2,POSITIF
Santos Juice Bar,4,['delivery'],1,POSITIF
Suko Sushi,5,"['delivery', 'pickup']",2,POSITIF
Casa Adelita,3.5,"['pickup', 'delivery']",2,POSITIF
Chicken Troopers,5,[],0,POSITIF
Grimaldi's Pizzeria,4,"['delivery', 'pickup']",2,POSITIF
Marquez Restaurant,3.5,['pickup'],2,POSITIF
Caló Kitchen + Tequila,4.5,"['pickup', 'delivery']",2,POSITIF
Philz Coffee,4,['delivery'],2,POSITIF
Taco Bell,2.5,['delivery'],1,NEGATIF
Burger King,1.5,['delivery'],1,NEGATIF
Mr. V's Bar and Grill,4,['delivery'],3,POSITIF
McDonald's,2.5,['delivery'],1,NEGATIF
Johnny Rockets,3.5,"['delivery', 'pickup']",2,POSITIF
Jamba,3,[],1,NEGATIF
Lido Di Manhattan,4,"['restaurant_reservation', 'pickup']",2,POSITIF
Pachanga,3.5,"['pickup', 'delivery']",1,POSITIF
Subway,3,"['pickup', 'delivery']",1,NEGATIF
The Green Olive - Santa Fe Springs,4.5,"['pickup', 'delivery']",0,POSITIF
Second Story Restaurant,4,['delivery'],2,POSITIF
The Rice Teriyaki Sushi Roll,3,"['pickup', 'delivery']",1,NEGATIF
The Hummus Factory,3.5,"['pickup', 'delivery']",2,POSITIF
Union Pizza Company,4,"['delivery', 'pickup']",2,POSITIF
JUTE Coastal bar and Kitchen,4,['delivery'],0,POSITIF
Tin Roof Bistro,4,"['delivery', 'pickup']",2,POSITIF
4 Paws Coffee Co.,5,[],0,POSITIF
Islands Restaurant,3.5,['delivery'],2,POSITIF
California Pizza Kitchen at Manhattan Beach,3,['delivery'],2,NEGATIF
Mercado Manhattan Beach,4,"['delivery', 'pickup']",2,POSITIF
Edo Bites,4.5,[],0,POSITIF
Seoul Sausage - Norwalk,5,"['pickup', 'delivery']",0,POSITIF
Ghost Chicken,5,"['pickup', 'delivery']",0,POSITIF
JOEY Manhattan Beach,4.5,[],0,POSITIF
Corner Bakery,3,"['delivery', 'pickup']",2,NEGATIF
The Burgerstop,4.5,['delivery'],1,POSITIF
Carl's Jr,2,"['delivery', 'pickup']",1,NEGATIF
Panera Bread,3,"['delivery', 'pickup']",1,NEGATIF
Shabuya,4,['delivery'],2,POSITIF
Domino's Pizza,2,[],1,NEGATIF
Yanagi Kitchen,4.5,"['pickup', 'delivery']",2,POSITIF
Smashburger,3.5,"['delivery', 'pickup']",0,POSITIF
Subway,2.5,"['delivery', 'pickup']",1,NEGATIF
Chuck E. Cheese,2.5,"['delivery', 'pickup']",2,NEGATIF
Cabo Taco Baja Grill,4,"['delivery', 'pickup']",2,POSITIF
Ginzaya,4,"['pickup', 'delivery']",2,POSITIF
Flame Broiler,3,['delivery'],1,NEGATIF
Habibi Grill,4.5,"['delivery', 'pickup']",2,POSITIF
Sushi at Albertsons,4.5,[],0,POSITIF
Seafood Birria Mariscos,5,[],0,POSITIF
Dare U To Care Grill,4,['delivery'],2,POSITIF
Urban Plates,4,"['delivery', 'pickup']",2,POSITIF
Wendy's,2.5,['delivery'],1,NEGATIF
Cassidy's Corner Cafe,4,"['delivery', 'pickup']",1,POSITIF
El Ranchito Vargas,4,[],0,POSITIF
Taco Bell,3,['delivery'],1,NEGATIF
Donut King 2,4,['delivery'],1,POSITIF
IHOP,3,"['pickup', 'delivery']",2,NEGATIF
Chomak,4,"['delivery', 'pickup']",4,POSITIF
La Rubia Restaurant,4,['delivery'],1,POSITIF
Jade Restaurant,1,['delivery'],0,NEGATIF
Dong Nae Gil,4,['delivery'],2,POSITIF
Tofu Village,4,"['pickup', 'delivery']",2,POSITIF
Taco Stand,3,[],0,NEGATIF
Pho Daily,4,"['pickup', 'delivery']",2,POSITIF
Seoul Plaza,4,[],0,POSITIF
Hwang's Restaurant,3.5,['delivery'],2,POSITIF
Boba Beast,3,"['delivery', 'pickup']",1,NEGATIF
Old Time Noodle House,4,['delivery'],2,POSITIF
Rutt's & Tut's Cafe,3.5,"['pickup', 'delivery']",0,POSITIF
Mujinjang,4.5,['delivery'],2,POSITIF
L&L Hawaiian Barbecue,3.5,['delivery'],1,POSITIF
El Pollo Loco,1.5,['delivery'],1,NEGATIF
ASAP Pizza,4,"['pickup', 'delivery']",0,POSITIF
Five Guys,3.5,['delivery'],0,POSITIF
Grand Fish Tacos & Ceviche,4,"['pickup', 'delivery']",2,POSITIF
Kyodong Noodle,4,"['delivery', 'pickup']",0,POSITIF
Flame Broiler,3.5,['delivery'],1,POSITIF
Oishii Teppan-yaki,2.5,[],0,NEGATIF
Hong Kong Express,2.5,['delivery'],1,NEGATIF
McDonald's,2,['delivery'],1,NEGATIF
Stinkin Crawfish - Gardena,3.5,['delivery'],2,POSITIF
Burnt Tortilla To Go,3,[],0,NEGATIF
Moana Grill,4.5,['delivery'],2,POSITIF
Love Letter Pizza & Chicken,3.5,"['pickup', 'delivery']",2,POSITIF
